id_lance;ANO;NMAREA;COBARCO;NLANCE;NUMANZUELOS;PALANGRE;LFECHA;VFECHA;VLATINI;VLONINI;VLATFIN;VLONFIN;FASELUNAR;VALIDO;basin;Area1;COESP;n_ind;MES;Time;DateTime;MoonPhase;id;geometry
2017_N_37_1;2017;37;N;1;1820;8;14/11/2017;14/11/2017;41.089;1.397;41.138;1.576;CM;NA;med;med;SMA;0;11;23:02:00;14/11/2017 23:02;New;443;c(1.397, 41.089)
2017_N_37_2;2017;37;N;2;1820;8;14/11/2017;15/11/2017;41.113;1.51;41.049;1.403;CM;NA;med;med;SMA;0;11;2:29:00;15/11/2017 2:29;New;463;c(1.51, 41.113)
2017_N_37_2;2017;37;N;2;1820;8;14/11/2017;15/11/2017;41.113;1.51;41.049;1.403;CM;NA;med;med;SWO;64;11;2:29:00;15/11/2017 2:29;New;463;c(1.51, 41.113)
2017_N_37_2;2017;37;N;2;1820;8;14/11/2017;15/11/2017;41.113;1.51;41.049;1.403;CM;NA;med;med;BSH;0;11;2:29:00;15/11/2017 2:29;New;463;c(1.51, 41.113)
2017_N_37_3;2017;37;N;3;3640;8;15/11/2017;15/11/2017;40.855;1.428;40.882;1.298;CM;NA;med;med;SWO;107;11;22:14:00;15/11/2017 22:14;New;444;c(1.428, 40.855)
2017_N_37_3;2017;37;N;3;3640;8;15/11/2017;15/11/2017;40.855;1.428;40.882;1.298;CM;NA;med;med;SMA;0;11;22:14:00;15/11/2017 22:14;New;444;c(1.428, 40.855)
2017_N_37_3;2017;37;N;3;3640;8;15/11/2017;15/11/2017;40.855;1.428;40.882;1.298;CM;NA;med;med;BSH;1;11;22:14:00;15/11/2017 22:14;New;444;c(1.428, 40.855)
2017_N_38_1;2017;38;N;1;3900;8;28/11/2017;28/11/2017;41.127;1.438;41.097;1.401;CC;NA;med;med;SMA;0;11;22:32:00;28/11/2017 22:32;Creciente;443;c(1.438, 41.127)
2017_N_38_1;2017;38;N;1;3900;8;28/11/2017;28/11/2017;41.127;1.438;41.097;1.401;CC;NA;med;med;BSH;0;11;22:32:00;28/11/2017 22:32;Creciente;443;c(1.438, 41.127)
2017_N_38_1;2017;38;N;1;3900;8;28/11/2017;28/11/2017;41.127;1.438;41.097;1.401;CC;NA;med;med;SWO;67;11;22:32:00;28/11/2017 22:32;Creciente;443;c(1.438, 41.127)
2017_N_39_1;2017;39;N;1;3640;8;03/12/2017;03/12/2017;41.016;1.239;41.078;1.302;CC;NA;med;med;SWO;50;12;22:16:00;03/12/2017 22:16;Full;443;c(1.239, 41.016)
2017_N_39_1;2017;39;N;1;3640;8;03/12/2017;03/12/2017;41.016;1.239;41.078;1.302;CC;NA;med;med;BSH;0;12;22:16:00;03/12/2017 22:16;Full;443;c(1.239, 41.016)
2017_N_39_1;2017;39;N;1;3640;8;03/12/2017;03/12/2017;41.016;1.239;41.078;1.302;CC;NA;med;med;SMA;0;12;22:16:00;03/12/2017 22:16;Full;443;c(1.239, 41.016)
2017_N_4_1;2017;4;N;1;2600;8;17/04/2017;17/04/2017;41.017;1.366;40.956;1.273;CM;NA;med;med;SWO;3;4;20:45:00;17/04/2017 20:45;Menguante;443;c(1.366, 41.017)
2017_N_4_1;2017;4;N;1;2600;8;17/04/2017;17/04/2017;41.017;1.366;40.956;1.273;CM;NA;med;med;SMA;0;4;20:45:00;17/04/2017 20:45;Menguante;443;c(1.366, 41.017)
2017_N_4_1;2017;4;N;1;2600;8;17/04/2017;17/04/2017;41.017;1.366;40.956;1.273;CM;NA;med;med;BSH;7;4;20:45:00;17/04/2017 20:45;Menguante;443;c(1.366, 41.017)
2017_N_4_2;2017;4;N;2;520;1;17/04/2017;18/04/2017;40.956;1.273;41;1.302;CM;NA;med;med;BSH;0;4;1:53:00;18/04/2017 1:53;Menguante;444;c(1.273, 40.956)
2017_N_4_2;2017;4;N;2;520;1;17/04/2017;18/04/2017;40.956;1.273;41;1.302;CM;NA;med;med;SWO;0;4;1:53:00;18/04/2017 1:53;Menguante;444;c(1.273, 40.956)
2017_N_4_2;2017;4;N;2;520;1;17/04/2017;18/04/2017;40.956;1.273;41;1.302;CM;NA;med;med;SMA;0;4;1:53:00;18/04/2017 1:53;Menguante;444;c(1.273, 40.956)
2017_N_40_1;2017;40;N;1;3120;8;04/12/2017;04/12/2017;40.918;1.327;40.956;1.39;LL;NA;med;med;SWO;50;12;21:45:00;04/12/2017 21:45;Full;444;c(1.327, 40.918)
2017_N_40_1;2017;40;N;1;3120;8;04/12/2017;04/12/2017;40.918;1.327;40.956;1.39;LL;NA;med;med;BSH;0;12;21:45:00;04/12/2017 21:45;Full;444;c(1.327, 40.918)
2017_N_40_1;2017;40;N;1;3120;8;04/12/2017;04/12/2017;40.918;1.327;40.956;1.39;LL;NA;med;med;SMA;0;12;21:45:00;04/12/2017 21:45;Full;444;c(1.327, 40.918)
2017_N_41_1;2017;41;N;1;4160;8;06/12/2017;07/12/2017;41.014;1.165;40.959;1.096;CM;NA;med;med;BSH;1;12;2:18:00;07/12/2017 2:18;Menguante;443;c(1.165, 41.014)
2017_N_41_1;2017;41;N;1;4160;8;06/12/2017;07/12/2017;41.014;1.165;40.959;1.096;CM;NA;med;med;SMA;0;12;2:18:00;07/12/2017 2:18;Menguante;443;c(1.165, 41.014)
2017_N_41_1;2017;41;N;1;4160;8;06/12/2017;07/12/2017;41.014;1.165;40.959;1.096;CM;NA;med;med;SWO;34;12;2:18:00;07/12/2017 2:18;Menguante;443;c(1.165, 41.014)
2017_N_42_1;2017;42;N;1;3900;8;07/12/2017;08/12/2017;41;1.367;40.905;1.364;CM;NA;med;med;BSH;0;12;0:38:00;08/12/2017 0:38;Menguante;443;c(1.367, 41)
2017_N_42_1;2017;42;N;1;3900;8;07/12/2017;08/12/2017;41;1.367;40.905;1.364;CM;NA;med;med;SMA;0;12;0:38:00;08/12/2017 0:38;Menguante;443;c(1.367, 41)
2017_N_42_1;2017;42;N;1;3900;8;07/12/2017;08/12/2017;41;1.367;40.905;1.364;CM;NA;med;med;SWO;80;12;0:38:00;08/12/2017 0:38;Menguante;443;c(1.367, 41)
2017_N_43_1;2017;43;N;1;2860;8;17/12/2017;17/12/2017;41.049;1.289;41.11;1.347;CM;NA;med;med;BSH;1;12;21:55:00;17/12/2017 21:55;New;443;c(1.289, 41.049)
2017_N_43_1;2017;43;N;1;2860;8;17/12/2017;17/12/2017;41.049;1.289;41.11;1.347;CM;NA;med;med;SWO;37;12;21:55:00;17/12/2017 21:55;New;443;c(1.289, 41.049)
2017_N_43_1;2017;43;N;1;2860;8;17/12/2017;17/12/2017;41.049;1.289;41.11;1.347;CM;NA;med;med;SMA;0;12;21:55:00;17/12/2017 21:55;New;443;c(1.289, 41.049)
2017_N_44_1;2017;44;N;1;2080;8;18/12/2017;18/12/2017;41.038;1.238;40.989;1.482;NU;NA;med;med;SWO;4;12;21:58:00;18/12/2017 21:58;New;443;c(1.238, 41.038)
2017_N_44_1;2017;44;N;1;2080;8;18/12/2017;18/12/2017;41.038;1.238;40.989;1.482;NU;NA;med;med;SMA;0;12;21:58:00;18/12/2017 21:58;New;443;c(1.238, 41.038)
2017_N_44_1;2017;44;N;1;2080;8;18/12/2017;18/12/2017;41.038;1.238;40.989;1.482;NU;NA;med;med;BSH;0;12;21:58:00;18/12/2017 21:58;New;443;c(1.238, 41.038)
2017_N_45_1;2017;45;N;1;3640;8;20/12/2017;20/12/2017;40.838;0.993;40.936;1.088;CC;NA;med;med;BSH;0;12;21:49:00;20/12/2017 21:49;New;444;c(0.993, 40.838)
2017_N_45_1;2017;45;N;1;3640;8;20/12/2017;20/12/2017;40.838;0.993;40.936;1.088;CC;NA;med;med;SMA;0;12;21:49:00;20/12/2017 21:49;New;444;c(0.993, 40.838)
2017_N_45_1;2017;45;N;1;3640;8;20/12/2017;20/12/2017;40.838;0.993;40.936;1.088;CC;NA;med;med;SWO;8;12;21:49:00;20/12/2017 21:49;New;444;c(0.993, 40.838)
2017_N_46_1;2017;46;N;1;3380;8;22/12/2017;23/12/2017;41.115;1.486;41.128;1.49;CC;NA;med;med;SMA;0;12;0:58:00;23/12/2017 0:58;Creciente;463;c(1.486, 41.115)
2017_N_46_1;2017;46;N;1;3380;8;22/12/2017;23/12/2017;41.115;1.486;41.128;1.49;CC;NA;med;med;BSH;0;12;0:58:00;23/12/2017 0:58;Creciente;463;c(1.486, 41.115)
2017_N_46_1;2017;46;N;1;3380;8;22/12/2017;23/12/2017;41.115;1.486;41.128;1.49;CC;NA;med;med;SWO;32;12;0:58:00;23/12/2017 0:58;Creciente;463;c(1.486, 41.115)
2017_N_47_1;2017;47;N;1;3640;8;23/12/2017;23/12/2017;41.071;1.212;40.973;1.129;CC;NA;med;med;BSH;0;12;19:35:00;23/12/2017 19:35;Creciente;443;c(1.212, 41.071)
2017_N_47_1;2017;47;N;1;3640;8;23/12/2017;23/12/2017;41.071;1.212;40.973;1.129;CC;NA;med;med;SMA;0;12;19:35:00;23/12/2017 19:35;Creciente;443;c(1.212, 41.071)
2017_N_47_1;2017;47;N;1;3640;8;23/12/2017;23/12/2017;41.071;1.212;40.973;1.129;CC;NA;med;med;SWO;24;12;19:35:00;23/12/2017 19:35;Creciente;443;c(1.212, 41.071)
2017_N_5_1;2017;5;N;1;2600;8;29/04/2017;29/04/2017;40.829;1.338;40.963;1.266;CC;NA;med;med;BSH;12;4;23:45:00;29/04/2017 23:45;Creciente;444;c(1.338, 40.829)
2017_N_5_1;2017;5;N;1;2600;8;29/04/2017;29/04/2017;40.829;1.338;40.963;1.266;CC;NA;med;med;SWO;4;4;23:45:00;29/04/2017 23:45;Creciente;444;c(1.338, 40.829)
2017_N_5_1;2017;5;N;1;2600;8;29/04/2017;29/04/2017;40.829;1.338;40.963;1.266;CC;NA;med;med;SMA;0;4;23:45:00;29/04/2017 23:45;Creciente;444;c(1.338, 40.829)
2017_N_6_1;2017;6;N;1;3380;8;03/05/2017;03/05/2017;40.921;1.236;40.917;1.214;CC;NA;med;med;BSH;9;5;21:00:00;03/05/2017 21:00;Creciente;444;c(1.236, 40.921)
2017_N_6_1;2017;6;N;1;3380;8;03/05/2017;03/05/2017;40.921;1.236;40.917;1.214;CC;NA;med;med;SMA;0;5;21:00:00;03/05/2017 21:00;Creciente;444;c(1.236, 40.921)
2017_N_6_1;2017;6;N;1;3380;8;03/05/2017;03/05/2017;40.921;1.236;40.917;1.214;CC;NA;med;med;SWO;2;5;21:00:00;03/05/2017 21:00;Creciente;444;c(1.236, 40.921)
2017_N_7_1;2017;7;N;1;3120;8;06/05/2017;07/05/2017;40.941;1.192;40.92;1.148;CC;NA;med;med;BSH;7;5;0:05:00;07/05/2017 0:05;Full;444;c(1.192, 40.941)
2017_N_7_1;2017;7;N;1;3120;8;06/05/2017;07/05/2017;40.941;1.192;40.92;1.148;CC;NA;med;med;SWO;1;5;0:05:00;07/05/2017 0:05;Full;444;c(1.192, 40.941)
2017_N_7_1;2017;7;N;1;3120;8;06/05/2017;07/05/2017;40.941;1.192;40.92;1.148;CC;NA;med;med;SMA;0;5;0:05:00;07/05/2017 0:05;Full;444;c(1.192, 40.941)
2017_N_8_1;2017;8;N;1;2860;8;08/05/2017;08/05/2017;40.784;1.309;40.826;1.208;CC;NA;med;med;SMA;0;5;21:59:00;08/05/2017 21:59;Full;444;c(1.309, 40.784)
2017_N_8_1;2017;8;N;1;2860;8;08/05/2017;08/05/2017;40.784;1.309;40.826;1.208;CC;NA;med;med;SWO;2;5;21:59:00;08/05/2017 21:59;Full;444;c(1.309, 40.784)
2017_N_8_1;2017;8;N;1;2860;8;08/05/2017;08/05/2017;40.784;1.309;40.826;1.208;CC;NA;med;med;BSH;15;5;21:59:00;08/05/2017 21:59;Full;444;c(1.309, 40.784)
2017_N_9_1;2017;9;N;1;3120;8;13/05/2017;14/05/2017;40.814;1.247;40.823;1.173;CM;NA;med;med;SWO;1;5;1:08:00;14/05/2017 1:08;Full;444;c(1.247, 40.814)
2017_N_9_1;2017;9;N;1;3120;8;13/05/2017;14/05/2017;40.814;1.247;40.823;1.173;CM;NA;med;med;BSH;1;5;1:08:00;14/05/2017 1:08;Full;444;c(1.247, 40.814)
2017_N_9_1;2017;9;N;1;3120;8;13/05/2017;14/05/2017;40.814;1.247;40.823;1.173;CM;NA;med;med;SMA;0;5;1:08:00;14/05/2017 1:08;Full;444;c(1.247, 40.814)
2017_N_9_2;2017;9;N;2;260;1;13/05/2017;14/05/2017;40.823;1.173;40.846;1.185;CM;NA;med;med;SWO;0;5;7:50:00;14/05/2017 7:50;Full;444;c(1.173, 40.823)
2017_N_9_2;2017;9;N;2;260;1;13/05/2017;14/05/2017;40.823;1.173;40.846;1.185;CM;NA;med;med;SMA;0;5;7:50:00;14/05/2017 7:50;Full;444;c(1.173, 40.823)
2017_N_9_2;2017;9;N;2;260;1;13/05/2017;14/05/2017;40.823;1.173;40.846;1.185;CM;NA;med;med;BSH;0;5;7:50:00;14/05/2017 7:50;Full;444;c(1.173, 40.823)
2018_N_1_1;2018;1;N;1;2080;6;15/02/2018;15/02/2018;41.04;1.396;40.85;1.319;NU;NA;med;med;SMA;0;2;21:19:00;15/02/2018 21:19;New;443;c(1.396, 41.04)
2018_N_1_1;2018;1;N;1;2080;6;15/02/2018;15/02/2018;41.04;1.396;40.85;1.319;NU;NA;med;med;SWO;5;2;21:19:00;15/02/2018 21:19;New;443;c(1.396, 41.04)
2018_N_1_1;2018;1;N;1;2080;6;15/02/2018;15/02/2018;41.04;1.396;40.85;1.319;NU;NA;med;med;BSH;0;2;21:19:00;15/02/2018 21:19;New;443;c(1.396, 41.04)
2018_N_1_2;2018;1;N;2;960;6;15/02/2018;16/02/2018;40.85;1.319;41.018;1.329;NU;NA;med;med;BSH;0;2;2:46:00;16/02/2018 2:46;New;444;c(1.319, 40.85)
2018_N_1_2;2018;1;N;2;960;6;15/02/2018;16/02/2018;40.85;1.319;41.018;1.329;NU;NA;med;med;SMA;0;2;2:46:00;16/02/2018 2:46;New;444;c(1.319, 40.85)
2018_N_1_2;2018;1;N;2;960;6;15/02/2018;16/02/2018;40.85;1.319;41.018;1.329;NU;NA;med;med;SWO;1;2;2:46:00;16/02/2018 2:46;New;444;c(1.319, 40.85)
2018_N_10_1;2018;10;N;1;2470;6;17/04/2018;17/04/2018;40.974;1.298;41.042;1.397;CC;NA;med;med;SWO;1;4;20:49:00;17/04/2018 20:49;New;444;c(1.298, 40.974)
2018_N_10_1;2018;10;N;1;2470;6;17/04/2018;17/04/2018;40.974;1.298;41.042;1.397;CC;NA;med;med;SMA;0;4;20:49:00;17/04/2018 20:49;New;444;c(1.298, 40.974)
2018_N_10_1;2018;10;N;1;2470;6;17/04/2018;17/04/2018;40.974;1.298;41.042;1.397;CC;NA;med;med;BSH;1;4;20:49:00;17/04/2018 20:49;New;444;c(1.298, 40.974)
2018_N_11_1;2018;11;N;1;2600;6;23/04/2018;23/04/2018;40.98;1.307;40.902;1.28;CC;NA;med;med;BSH;2;4;20:59:00;23/04/2018 20:59;Creciente;444;c(1.307, 40.98)
2018_N_11_1;2018;11;N;1;2600;6;23/04/2018;23/04/2018;40.98;1.307;40.902;1.28;CC;NA;med;med;SMA;0;4;20:59:00;23/04/2018 20:59;Creciente;444;c(1.307, 40.98)
2018_N_11_1;2018;11;N;1;2600;6;23/04/2018;23/04/2018;40.98;1.307;40.902;1.28;CC;NA;med;med;SWO;1;4;20:59:00;23/04/2018 20:59;Creciente;444;c(1.307, 40.98)
2018_N_12_1;2018;12;N;1;2340;6;27/04/2018;27/04/2018;40.92;1.3;40.871;1.284;CC;NA;med;med;SMA;0;4;22:18:00;27/04/2018 22:18;Full;444;c(1.3, 40.92)
2018_N_12_1;2018;12;N;1;2340;6;27/04/2018;27/04/2018;40.92;1.3;40.871;1.284;CC;NA;med;med;SWO;8;4;22:18:00;27/04/2018 22:18;Full;444;c(1.3, 40.92)
2018_N_12_1;2018;12;N;1;2340;6;27/04/2018;27/04/2018;40.92;1.3;40.871;1.284;CC;NA;med;med;BSH;8;4;22:18:00;27/04/2018 22:18;Full;444;c(1.3, 40.92)
2018_N_13_1;2018;13;N;1;2600;6;01/05/2018;01/05/2018;40.947;1.311;40.905;1.266;LL;NA;med;med;BSH;4;5;20:55:00;01/05/2018 20:55;Full;444;c(1.311, 40.947)
2018_N_13_1;2018;13;N;1;2600;6;01/05/2018;01/05/2018;40.947;1.311;40.905;1.266;LL;NA;med;med;SWO;7;5;20:55:00;01/05/2018 20:55;Full;444;c(1.311, 40.947)
2018_N_13_1;2018;13;N;1;2600;6;01/05/2018;01/05/2018;40.947;1.311;40.905;1.266;LL;NA;med;med;SMA;0;5;20:55:00;01/05/2018 20:55;Full;444;c(1.311, 40.947)
2018_N_14_1;2018;14;N;1;3120;6;05/05/2018;05/05/2018;40.957;1.307;40.89;1.32;CM;NA;med;med;SMA;0;5;22:27:00;05/05/2018 22:27;Menguante;444;c(1.307, 40.957)
2018_N_14_1;2018;14;N;1;3120;6;05/05/2018;05/05/2018;40.957;1.307;40.89;1.32;CM;NA;med;med;SWO;4;5;22:27:00;05/05/2018 22:27;Menguante;444;c(1.307, 40.957)
2018_N_14_1;2018;14;N;1;3120;6;05/05/2018;05/05/2018;40.957;1.307;40.89;1.32;CM;NA;med;med;BSH;5;5;22:27:00;05/05/2018 22:27;Menguante;444;c(1.307, 40.957)
2018_N_15_1;2018;15;N;1;3640;6;11/05/2018;12/05/2018;41.022;1.336;41.017;1.283;CM;NA;med;med;SWO;2;5;0:08:00;12/05/2018 0:08;Menguante;443;c(1.336, 41.022)
2018_N_15_1;2018;15;N;1;3640;6;11/05/2018;12/05/2018;41.022;1.336;41.017;1.283;CM;NA;med;med;SMA;0;5;0:08:00;12/05/2018 0:08;Menguante;443;c(1.336, 41.022)
2018_N_15_1;2018;15;N;1;3640;6;11/05/2018;12/05/2018;41.022;1.336;41.017;1.283;CM;NA;med;med;BSH;8;5;0:08:00;12/05/2018 0:08;Menguante;443;c(1.336, 41.022)
2018_N_16_1;2018;16;N;1;3640;6;16/05/2018;16/05/2018;40.97;1.339;40.866;1.259;CC;NA;med;med;SWO;0;5;22:36:00;16/05/2018 22:36;New;444;c(1.339, 40.97)
2018_N_16_1;2018;16;N;1;3640;6;16/05/2018;16/05/2018;40.97;1.339;40.866;1.259;CC;NA;med;med;SMA;0;5;22:36:00;16/05/2018 22:36;New;444;c(1.339, 40.97)
2018_N_16_1;2018;16;N;1;3640;6;16/05/2018;16/05/2018;40.97;1.339;40.866;1.259;CC;NA;med;med;BSH;9;5;22:36:00;16/05/2018 22:36;New;444;c(1.339, 40.97)
2018_N_17_1;2018;17;N;1;4160;6;19/05/2018;19/05/2018;40.981;1.296;40.919;1.225;CC;NA;med;med;SWO;2;5;23:07:00;19/05/2018 23:07;Creciente;444;c(1.296, 40.981)
2018_N_17_1;2018;17;N;1;4160;6;19/05/2018;19/05/2018;40.981;1.296;40.919;1.225;CC;NA;med;med;SMA;1;5;23:07:00;19/05/2018 23:07;Creciente;444;c(1.296, 40.981)
2018_N_17_1;2018;17;N;1;4160;6;19/05/2018;19/05/2018;40.981;1.296;40.919;1.225;CC;NA;med;med;BSH;22;5;23:07:00;19/05/2018 23:07;Creciente;444;c(1.296, 40.981)
2018_N_18_1;2018;18;N;1;3640;6;22/05/2018;22/05/2018;41.04;1.39;40.981;1.287;CC;NA;med;med;BSH;3;5;21:37:00;22/05/2018 21:37;Creciente;443;c(1.39, 41.04)
2018_N_18_1;2018;18;N;1;3640;6;22/05/2018;22/05/2018;41.04;1.39;40.981;1.287;CC;NA;med;med;SWO;2;5;21:37:00;22/05/2018 21:37;Creciente;443;c(1.39, 41.04)
2018_N_18_1;2018;18;N;1;3640;6;22/05/2018;22/05/2018;41.04;1.39;40.981;1.287;CC;NA;med;med;SMA;0;5;21:37:00;22/05/2018 21:37;Creciente;443;c(1.39, 41.04)
2018_N_19_1;2018;19;N;1;3640;6;30/05/2018;30/05/2018;41.052;1.429;40.993;1.431;LL;NA;med;med;BSH;15;5;22:19:00;30/05/2018 22:19;Full;443;c(1.429, 41.052)
2018_N_19_1;2018;19;N;1;3640;6;30/05/2018;30/05/2018;41.052;1.429;40.993;1.431;LL;NA;med;med;SWO;1;5;22:19:00;30/05/2018 22:19;Full;443;c(1.429, 41.052)
2018_N_19_1;2018;19;N;1;3640;6;30/05/2018;30/05/2018;41.052;1.429;40.993;1.431;LL;NA;med;med;SMA;0;5;22:19:00;30/05/2018 22:19;Full;443;c(1.429, 41.052)
2018_N_2_1;2018;2;N;1;4080;6;16/02/2018;17/02/2018;41.015;1.391;41.097;1.57;CC;NA;med;med;SWO;12;2;0:55:00;17/02/2018 0:55;New;443;c(1.391, 41.015)
2018_N_2_1;2018;2;N;1;4080;6;16/02/2018;17/02/2018;41.015;1.391;41.097;1.57;CC;NA;med;med;BSH;0;2;0:55:00;17/02/2018 0:55;New;443;c(1.391, 41.015)
2018_N_2_1;2018;2;N;1;4080;6;16/02/2018;17/02/2018;41.015;1.391;41.097;1.57;CC;NA;med;med;SMA;0;2;0:55:00;17/02/2018 0:55;New;443;c(1.391, 41.015)
2018_N_2_2;2018;2;N;2;4080;6;17/02/2018;17/02/2018;41.052;1.967;41.185;1.98;CC;NA;med;med;SMA;0;2;23:26:00;17/02/2018 23:26;New;463;c(1.967, 41.052)
2018_N_2_2;2018;2;N;2;4080;6;17/02/2018;17/02/2018;41.052;1.967;41.185;1.98;CC;NA;med;med;BSH;3;2;23:26:00;17/02/2018 23:26;New;463;c(1.967, 41.052)
2018_N_2_2;2018;2;N;2;4080;6;17/02/2018;17/02/2018;41.052;1.967;41.185;1.98;CC;NA;med;med;SWO;12;2;23:26:00;17/02/2018 23:26;New;463;c(1.967, 41.052)
2018_N_20_1;2018;20;N;1;3300;9;04/07/2018;04/07/2018;40.825;1.306;41;1.272;CM;NA;med;med;SWO;0;7;20:03:00;04/07/2018 20:03;Menguante;444;c(1.306, 40.825)
2018_N_20_1;2018;20;N;1;3300;9;04/07/2018;04/07/2018;40.825;1.306;41;1.272;CM;NA;med;med;SMA;0;7;20:03:00;04/07/2018 20:03;Menguante;444;c(1.306, 40.825)
2018_N_20_1;2018;20;N;1;3300;9;04/07/2018;04/07/2018;40.825;1.306;41;1.272;CM;NA;med;med;BSH;21;7;20:03:00;04/07/2018 20:03;Menguante;444;c(1.306, 40.825)
2018_N_21_1;2018;21;N;1;3120;5;14/07/2018;14/07/2018;40.999;1.513;40.917;1.361;CC;NA;med;med;SMA;0;7;19:42:00;14/07/2018 19:42;New;463;c(1.513, 40.999)
2018_N_21_1;2018;21;N;1;3120;5;14/07/2018;14/07/2018;40.999;1.513;40.917;1.361;CC;NA;med;med;BSH;1;7;19:42:00;14/07/2018 19:42;New;463;c(1.513, 40.999)
2018_N_21_1;2018;21;N;1;3120;5;14/07/2018;14/07/2018;40.999;1.513;40.917;1.361;CC;NA;med;med;SWO;36;7;19:42:00;14/07/2018 19:42;New;463;c(1.513, 40.999)
2018_N_22_1;2018;22;N;1;3120;5;21/07/2018;21/07/2018;40.972;1.468;40.849;1.342;CC;NA;med;med;SMA;0;7;19:39:00;21/07/2018 19:39;Creciente;444;c(1.468, 40.972)
2018_N_22_1;2018;22;N;1;3120;5;21/07/2018;21/07/2018;40.972;1.468;40.849;1.342;CC;NA;med;med;BSH;0;7;19:39:00;21/07/2018 19:39;Creciente;444;c(1.468, 40.972)
2018_N_22_1;2018;22;N;1;3120;5;21/07/2018;21/07/2018;40.972;1.468;40.849;1.342;CC;NA;med;med;SWO;39;7;19:39:00;21/07/2018 19:39;Creciente;444;c(1.468, 40.972)
2018_N_23_1;2018;23;N;1;1040;5;25/07/2018;26/07/2018;40.995;1.515;40.932;1.399;CC;NA;med;med;BSH;0;7;22:30:00;26/07/2018 22:30;Full;464;c(1.515, 40.995)
2018_N_23_1;2018;23;N;1;1040;5;25/07/2018;26/07/2018;40.995;1.515;40.932;1.399;CC;NA;med;med;SWO;30;7;22:30:00;26/07/2018 22:30;Full;464;c(1.515, 40.995)
2018_N_23_1;2018;23;N;1;1040;5;25/07/2018;26/07/2018;40.995;1.515;40.932;1.399;CC;NA;med;med;SMA;0;7;22:30:00;26/07/2018 22:30;Full;464;c(1.515, 40.995)
2018_N_24_1;2018;24;N;1;1430;5;22/08/2018;23/08/2018;40.992;1.504;40.893;1.365;CC;NA;med;med;SMA;0;8;0:08:00;23/08/2018 0:08;Full;464;c(1.504, 40.992)
2018_N_24_1;2018;24;N;1;1430;5;22/08/2018;23/08/2018;40.992;1.504;40.893;1.365;CC;NA;med;med;BSH;0;8;0:08:00;23/08/2018 0:08;Full;464;c(1.504, 40.992)
2018_N_24_1;2018;24;N;1;1430;5;22/08/2018;23/08/2018;40.992;1.504;40.893;1.365;CC;NA;med;med;SWO;35;8;0:08:00;23/08/2018 0:08;Full;464;c(1.504, 40.992)
2018_N_25_1;2018;25;N;1;1560;5;28/08/2018;28/08/2018;41;1.594;40.931;1.421;CM;NA;med;med;SWO;19;8;22:43:00;28/08/2018 22:43;Full;463;c(1.594, 41)
2018_N_25_1;2018;25;N;1;1560;5;28/08/2018;28/08/2018;41;1.594;40.931;1.421;CM;NA;med;med;SMA;0;8;22:43:00;28/08/2018 22:43;Full;463;c(1.594, 41)
2018_N_25_1;2018;25;N;1;1560;5;28/08/2018;28/08/2018;41;1.594;40.931;1.421;CM;NA;med;med;BSH;0;8;22:43:00;28/08/2018 22:43;Full;463;c(1.594, 41)
2018_N_26_1;2018;26;N;1;1040;5;04/09/2018;04/09/2018;40.898;1.35;40.937;1.384;CM;NA;med;med;BSH;0;9;23:02:00;04/09/2018 23:02;Menguante;444;c(1.35, 40.898)
2018_N_26_1;2018;26;N;1;1040;5;04/09/2018;04/09/2018;40.898;1.35;40.937;1.384;CM;NA;med;med;SWO;26;9;23:02:00;04/09/2018 23:02;Menguante;444;c(1.35, 40.898)
2018_N_26_1;2018;26;N;1;1040;5;04/09/2018;04/09/2018;40.898;1.35;40.937;1.384;CM;NA;med;med;SMA;0;9;23:02:00;04/09/2018 23:02;Menguante;444;c(1.35, 40.898)
2018_N_27_1;2018;27;N;1;1170;5;05/09/2018;06/09/2018;41.037;1.657;40.982;1.499;CM;NA;med;med;SMA;0;9;2:51:00;06/09/2018 2:51;Menguante;463;c(1.657, 41.037)
2018_N_27_1;2018;27;N;1;1170;5;05/09/2018;06/09/2018;41.037;1.657;40.982;1.499;CM;NA;med;med;BSH;0;9;2:51:00;06/09/2018 2:51;Menguante;463;c(1.657, 41.037)
2018_N_27_1;2018;27;N;1;1170;5;05/09/2018;06/09/2018;41.037;1.657;40.982;1.499;CM;NA;med;med;SWO;31;9;2:51:00;06/09/2018 2:51;Menguante;463;c(1.657, 41.037)
2018_N_28_1;2018;28;N;1;1560;5;08/09/2018;08/09/2018;40.866;1.354;40.923;1.392;CM;NA;med;med;SMA;0;9;22:02:00;08/09/2018 22:02;New;444;c(1.354, 40.866)
2018_N_28_1;2018;28;N;1;1560;5;08/09/2018;08/09/2018;40.866;1.354;40.923;1.392;CM;NA;med;med;SWO;82;9;22:02:00;08/09/2018 22:02;New;444;c(1.354, 40.866)
2018_N_28_1;2018;28;N;1;1560;5;08/09/2018;08/09/2018;40.866;1.354;40.923;1.392;CM;NA;med;med;BSH;0;9;22:02:00;08/09/2018 22:02;New;444;c(1.354, 40.866)
2018_N_29_1;2018;29;N;1;1560;5;15/09/2018;15/09/2018;41.036;1.675;40.96;1.476;CC;NA;med;med;SMA;0;9;20:38:00;15/09/2018 20:38;Creciente;463;c(1.675, 41.036)
